City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
247,Magadan,RU,2020-12-09 08:55:30,59.57,150.8,12.2,94,100,7.85,overcast clouds,0,0
248,Luderitz,NA,2020-12-09 08:55:31,-26.65,15.16,72.63,48,0,14.9,clear sky,0,0
249,Kruisfontein,ZA,2020-12-09 08:55:31,-34.0,24.73,81.0,56,3,5.01,clear sky,0,0
250,Malartic,CA,2020-12-09 08:55:31,48.13,-78.13,24.8,92,90,9.17,light snow,0,0
251,Gao,ML,2020-12-09 08:55:31,16.64,1.64,83.1,18,0,12.3,clear sky,0,0
252,Talcahuano,CL,2020-12-09 08:55:31,-36.72,-73.12,51.8,87,0,4.7,clear sky,0,0
253,Tiksi,RU,2020-12-09 08:55:32,71.69,128.87,-13.22,89,100,9.91,overcast clouds,0,0
254,Terrace,CA,2020-12-09 08:55:32,54.52,-128.6,35.6,100,90,0.94,fog,0,0
255,Kindu,CD,2020-12-09 08:55:32,-2.95,25.95,75.27,87,98,2.84,light rain,0,0
256,Mangrol,IN,2020-12-09 08:55:32,21.12,70.12,86.11,33,32,5.14,scattered clouds,0,0
257,Port Moresby,PG,2020-12-09 08:55:32,-9.44,147.18,80.33,81,100,4.16,overcast clouds,0,0
258,Pilar,BR,2020-12-09 08:53:15,-9.6,-35.96,75.2,94,40,1.12,scattered clouds,0,0
259,Vedasandur,IN,2020-12-09 08:55:33,10.53,77.95,83.32,66,64,5.95,broken clouds,0,0
260,Beloha,MG,2020-12-09 08:55:33,-25.17,45.05,86.7,35,0,13.71,clear sky,0,0
261,Yellowknife,CA,2020-12-09 08:51:02,62.46,-114.35,3.2,84,75,8.05,broken clouds,0,0
262,Dossor,KZ,2020-12-09 08:55:33,47.53,52.98,23.09,82,0,4.09,clear sky,0,0
263,Kamaishi,JP,2020-12-09 08:55:34,39.27,141.88,39.2,64,40,4.7,scattered clouds,0,0
264,Broken Hill,AU,2020-12-09 08:55:34,-31.95,141.43,82.4,18,98,11.41,overcast clouds,0,0
265,Zhuhai,CN,2020-12-09 08:55:34,22.28,113.57,73.0,68,20,5.82,few clouds,0,0
266,Muros,ES,2020-12-09 08:55:35,42.78,-9.06,39.99,93,20,3.36,few clouds,0,0
267,Udachnyy,RU,2020-12-09 08:55:35,66.42,112.4,-36.4,65,0,4.47,clear sky,0,0
268,Cody,US,2020-12-09 08:51:43,44.53,-109.06,35.6,43,1,6.93,clear sky,0,0
269,Bronnoysund,NO,2020-12-09 08:55:36,65.46,12.2,39.2,60,75,24.16,broken clouds,0,0
270,Richards Bay,ZA,2020-12-09 08:55:36,-28.78,32.04,87.53,48,81,16.37,broken clouds,0,0
271,Lavrentiya,RU,2020-12-09 08:55:36,65.58,-171.0,7.68,88,11,10.2,few clouds,0,0
272,Cabo San Lucas,MX,2020-12-09 08:55:37,22.89,-109.91,64.99,78,21,1.01,few clouds,0,0
273,Kinel,RU,2020-12-09 08:55:37,53.23,50.65,12.2,72,0,4.47,clear sky,0,0
274,Camaqua,BR,2020-12-09 08:55:37,-30.85,-51.81,64.38,94,66,2.24,broken clouds,0,0
275,Bela Vista,BR,2020-12-09 08:55:37,-22.11,-56.52,65.5,67,0,0.92,clear sky,0,0
276,Dvinskoy,RU,2020-12-09 08:55:38,62.15,45.12,18.66,93,1,4.34,clear sky,0,0
277,Bathsheba,BB,2020-12-09 08:55:38,13.22,-59.52,73.4,83,40,5.82,scattered clouds,0,0
278,San Rafael,AR,2020-12-09 08:55:38,-34.62,-68.33,68.49,23,32,13.27,scattered clouds,0,0
279,General Roca,AR,2020-12-09 08:55:38,-39.03,-67.58,60.8,44,0,5.03,clear sky,0,0
280,Bengkulu,ID,2020-12-09 08:55:38,-3.8,102.27,80.98,82,80,5.1,broken clouds,0,0
281,Kirksville,US,2020-12-09 08:55:39,40.19,-92.58,37.99,86,1,4.7,clear sky,0,0
282,Seoul,KR,2020-12-09 08:54:28,37.57,126.98,42.8,44,20,1.57,few clouds,0,0
283,Havelock,US,2020-12-09 08:55:39,34.88,-76.9,33.01,89,1,6.26,clear sky,0,0
284,Mount Gambier,AU,2020-12-09 08:55:39,-37.83,140.77,62.6,55,40,12.75,scattered clouds,0,0
285,Ewa Beach,US,2020-12-09 08:55:40,21.32,-158.01,77.0,88,40,7.09,scattered clouds,0,0
286,Adrar,MR,2020-12-09 08:55:40,20.5,-10.07,60.55,30,12,11.74,few clouds,0,0
287,Dubbo,AU,2020-12-09 08:55:40,-32.25,148.62,80.6,18,0,5.82,clear sky,0,0
288,Lata,PT,2020-12-09 08:55:40,40.16,-8.33,37.0,95,81,1.01,broken clouds,0,0
289,Barreirinhas,BR,2020-12-09 08:55:40,-2.75,-42.83,78.71,76,99,8.25,light rain,0,0
290,Bhopal,IN,2020-12-09 08:55:41,23.27,77.4,86.0,30,12,3.36,haze,0,0
291,Glushkovo,RU,2020-12-09 08:55:41,51.34,34.63,26.26,84,0,15.23,clear sky,0,0
292,Woodward,US,2020-12-09 08:55:41,36.43,-99.39,33.8,64,1,11.41,clear sky,0,0
293,Dhanera,IN,2020-12-09 08:55:42,24.52,72.02,87.49,18,0,4.21,clear sky,0,0
294,Necochea,AR,2020-12-09 08:55:42,-38.55,-58.74,61.0,75,20,12.57,few clouds,0,0
295,Gat,IL,2020-12-09 08:54:09,31.61,34.76,68.0,28,17,3.36,few clouds,0,0
296,Samarai,PG,2020-12-09 08:55:42,-10.62,150.67,83.46,75,78,6.35,light rain,0,0
297,Pemangkat,ID,2020-12-09 08:55:42,1.17,108.97,80.78,85,100,11.88,overcast clouds,0,0
298,Shitanjing,CN,2020-12-09 08:55:43,39.23,106.34,20.39,92,27,6.8,scattered clouds,0,0
299,Mehamn,NO,2020-12-09 08:55:43,71.04,27.85,35.6,80,75,25.28,broken clouds,0,0
300,Saint-Philippe,RE,2020-12-09 08:55:43,-21.36,55.77,78.8,69,75,27.51,light rain,0,0
301,Nouakchott,MR,2020-12-09 08:55:16,18.09,-15.98,57.2,35,0,10.29,clear sky,0,0
302,Villazon,BO,2020-12-09 08:55:43,-22.09,-65.59,50.02,67,92,7.67,light rain,0,0
303,Kieta,PG,2020-12-09 08:55:44,-6.22,155.63,80.47,77,100,2.35,light rain,0,0
304,Denpasar,ID,2020-12-09 08:55:44,-8.65,115.22,86.0,70,20,16.11,few clouds,0,0
305,Atar,MR,2020-12-09 08:55:44,20.52,-13.05,65.52,26,100,14.47,overcast clouds,0,0
306,East Greenwich,US,2020-12-09 08:55:44,41.66,-71.46,27.0,79,1,3.36,clear sky,0,0
307,Urla,TR,2020-12-09 08:55:45,38.32,26.76,57.2,81,40,8.05,light rain,0,0
308,Gazojak,TM,2020-12-09 08:55:45,41.19,61.4,32.02,69,43,5.55,scattered clouds,0,0
309,Nemuro,JP,2020-12-09 08:55:45,43.32,145.57,21.2,73,20,2.24,few clouds,0,0
310,College,US,2020-12-09 08:55:45,64.86,-147.8,5.0,77,75,1.63,broken clouds,0,0
311,Posse,BR,2020-12-09 08:54:53,-14.09,-46.37,66.9,95,100,5.73,light rain,0,0
312,Pahrump,US,2020-12-09 08:55:46,36.21,-115.98,42.8,15,1,5.82,clear sky,0,0
313,Talaya,RU,2020-12-09 08:55:46,61.38,152.75,-9.06,88,100,2.39,overcast clouds,0,0
314,San Quintin,MX,2020-12-09 08:55:46,30.48,-115.95,39.99,6,0,11.01,clear sky,0,0
315,Olinda,BR,2020-12-09 08:55:46,-8.01,-34.86,78.8,74,75,6.93,broken clouds,0,0
316,Sobolevo,RU,2020-12-09 08:55:46,54.43,31.9,23.5,89,0,12.44,clear sky,0,0
317,Ponta Pora,BR,2020-12-09 08:55:47,-22.54,-55.73,64.22,55,0,2.42,clear sky,0,0
318,Balabac,PH,2020-12-09 08:55:47,7.99,117.06,83.35,79,100,8.86,light rain,0,0
319,Barranca,PE,2020-12-09 08:55:48,-10.75,-77.77,63.9,92,43,4.79,scattered clouds,0,0
320,Bilibino,RU,2020-12-09 08:55:48,68.05,166.44,-2.61,90,100,3.24,overcast clouds,0,0
321,Yeppoon,AU,2020-12-09 08:55:48,-23.13,150.73,78.8,65,75,12.75,broken clouds,0,0
322,Pierre,US,2020-12-09 08:55:48,44.37,-100.35,48.99,39,1,10.29,clear sky,0,0
323,Saint-Georges,GD,2020-12-09 08:55:49,12.06,-61.75,77.0,83,20,4.7,few clouds,0,0
324,Uwajima,JP,2020-12-09 08:55:49,33.22,132.56,55.4,58,20,6.93,few clouds,0,0
325,Luancheng,CN,2020-12-09 08:55:49,37.88,114.65,39.2,48,8,4.47,haze,0,0
326,Taga,RO,2020-12-09 08:55:50,46.95,24.05,37.4,86,0,8.05,clear sky,0,0
327,Changji,CN,2020-12-09 08:55:50,44.02,87.32,8.6,92,40,2.24,fog,0,0
328,Paro,BT,2020-12-09 08:55:50,27.43,89.41,56.79,46,31,5.28,scattered clouds,0,0
329,Hamilton,US,2020-12-09 08:55:50,39.18,-84.53,34.0,80,1,4.7,clear sky,0,0
330,Makakilo City,US,2020-12-09 08:55:51,21.35,-158.09,77.0,88,40,7.54,scattered clouds,0,0
331,Chuy,UY,2020-12-09 08:55:51,-33.7,-53.46,60.24,94,1,3.71,clear sky,0,0
332,Shasta Lake,US,2020-12-09 08:55:51,40.68,-122.37,42.8,56,1,3.36,clear sky,0,0
333,Teguldet,RU,2020-12-09 08:55:51,57.31,88.17,-4.25,91,80,5.5,broken clouds,0,0
334,Roanoke,US,2020-12-09 08:55:08,37.27,-79.94,32.0,63,1,8.05,clear sky,0,0
335,Forest Grove,US,2020-12-09 08:54:01,45.52,-123.11,48.2,87,90,10.29,overcast clouds,0,0
336,Shingu,JP,2020-12-09 08:55:52,33.73,135.98,51.8,66,75,3.36,broken clouds,0,0
337,Pamplona,ES,2020-12-09 08:51:20,42.82,-1.64,39.0,100,75,2.24,broken clouds,0,0
338,Vestmannaeyjar,IS,2020-12-09 08:55:53,63.44,-20.27,37.4,74,75,27.51,broken clouds,0,0
339,Avera,US,2020-12-09 08:55:53,33.19,-82.53,32.0,85,1,4.7,clear sky,0,0
340,The Valley,AI,2020-12-09 08:51:10,18.22,-63.06,77.0,83,40,16.11,scattered clouds,0,0
341,Mlonggo,ID,2020-12-09 08:55:53,-6.53,110.7,80.6,88,40,13.87,moderate rain,0,0
342,Mwene-Ditu,CD,2020-12-09 08:55:53,-7.0,23.45,74.35,87,98,5.99,light rain,0,0
343,Maceio,BR,2020-12-09 08:55:54,-9.67,-35.74,75.2,94,40,1.12,scattered clouds,0,0
344,Atkarsk,RU,2020-12-09 08:55:54,51.87,45.01,20.88,91,0,6.6,clear sky,0,0
345,Sechura,PE,2020-12-09 08:55:54,-5.56,-80.82,67.95,82,100,6.29,overcast clouds,0,0
346,Abbeville,FR,2020-12-09 08:55:54,50.1,1.83,36.0,47,100,8.75,light rain,0,0
347,Maniitsoq,GL,2020-12-09 08:55:55,65.42,-52.9,22.41,81,93,9.24,overcast clouds,0,0
348,Dali,CN,2020-12-09 08:55:55,25.7,100.18,59.86,46,61,7.36,broken clouds,0,0
349,Susanville,US,2020-12-09 08:55:55,40.42,-120.65,23.0,85,1,3.36,clear sky,0,0
350,Mao,ES,2020-12-09 08:55:55,39.89,4.27,50.0,71,40,11.41,scattered clouds,0,0
351,Port Macquarie,AU,2020-12-09 08:55:56,-31.43,152.92,69.01,61,14,7.29,few clouds,0,0
352,Boa Vista,BR,2020-12-09 08:50:59,2.82,-60.67,78.8,78,0,4.7,clear sky,0,0
353,Grand Gaube,MU,2020-12-09 08:55:56,-20.01,57.66,81.0,68,38,14.0,scattered clouds,0,0
354,Wana,PK,2020-12-09 08:55:56,32.3,69.57,55.18,37,0,7.65,clear sky,0,0
355,Urucara,BR,2020-12-09 08:51:09,-2.54,-57.76,73.18,90,83,1.66,broken clouds,0,0
356,Panzhihua,CN,2020-12-09 08:55:57,26.59,101.71,69.19,40,95,1.59,overcast clouds,0,0
357,Hobyo,SO,2020-12-09 08:55:57,5.35,48.53,82.54,59,17,21.07,few clouds,0,0
358,Kloulklubed,PW,2020-12-09 08:55:57,7.04,134.26,82.4,83,75,79.41,broken clouds,0,0
359,Ebolowa,CM,2020-12-09 08:55:57,2.9,11.15,78.96,70,100,2.08,overcast clouds,0,0
360,Mursalimkino,RU,2020-12-09 08:55:57,55.04,58.56,19.22,92,0,2.75,clear sky,0,0
361,Yatou,CN,2020-12-09 08:55:58,37.15,122.38,39.79,69,97,4.83,overcast clouds,0,0
362,Kampong Cham,KH,2020-12-09 08:55:58,11.99,105.46,85.12,60,51,7.52,broken clouds,0,0
363,Troitsko-Pechorsk,RU,2020-12-09 08:55:58,62.71,56.2,19.09,97,85,4.7,overcast clouds,0,0
364,Sarkand,KZ,2020-12-09 08:55:58,45.41,79.92,23.27,84,0,1.16,clear sky,0,0
365,Mahalapye,BW,2020-12-09 08:55:58,-23.1,26.81,83.08,41,0,11.48,clear sky,0,0
366,Diego De Almagro,CL,2020-12-09 08:51:28,-26.37,-70.05,53.35,62,0,0.98,clear sky,0,0
367,Alamosa,US,2020-12-09 08:55:59,37.47,-105.87,6.8,84,1,3.09,clear sky,0,0
368,Miraflores,MX,2020-12-09 08:55:59,19.22,-98.81,55.99,54,90,8.05,overcast clouds,0,0
369,Coolum Beach,AU,2020-12-09 08:52:12,-26.53,153.1,72.0,68,2,7.63,clear sky,0,0
370,Aljezur,PT,2020-12-09 08:56:00,37.32,-8.8,54.0,91,32,1.01,scattered clouds,0,0
371,Kaitangata,NZ,2020-12-09 08:56:00,-46.28,169.85,59.0,72,100,3.0,overcast clouds,0,0
372,Tolaga Bay,NZ,2020-12-09 08:56:01,-38.37,178.3,65.98,74,4,8.23,light rain,0,0
373,Kangaatsiaq,GL,2020-12-09 08:56:01,68.31,-53.46,21.16,96,100,13.73,overcast clouds,0,0
374,Shenjiamen,CN,2020-12-09 08:56:01,29.96,122.3,56.44,66,59,8.03,broken clouds,0,0
375,Cayenne,GF,2020-12-09 08:53:03,4.93,-52.33,69.8,100,0,5.86,clear sky,0,0
376,Imeni Poliny Osipenko,RU,2020-12-09 08:56:01,52.42,136.49,6.08,93,73,7.14,broken clouds,0,0
377,Sur,OM,2020-12-09 08:56:02,22.57,59.53,76.87,61,0,15.7,clear sky,0,0
378,Tongchuan,CN,2020-12-09 08:56:02,35.08,109.09,37.36,76,90,0.22,overcast clouds,0,0
379,Folldal,NO,2020-12-09 08:56:02,62.13,10.0,24.12,94,87,6.46,overcast clouds,0,0
380,San Carlos,VE,2020-12-09 08:56:02,9.66,-68.58,71.74,91,69,2.35,broken clouds,0,0
381,Viisoara,RO,2020-12-09 08:56:02,46.55,23.92,37.4,100,90,2.24,fog,0,0
382,Inhambane,MZ,2020-12-09 08:51:28,-23.86,35.38,79.81,55,18,8.75,few clouds,0,0
383,Opuwo,NA,2020-12-09 08:56:03,-18.06,13.84,87.31,13,81,3.51,broken clouds,0,0
384,Manacapuru,BR,2020-12-09 08:56:03,-3.3,-60.62,75.2,94,75,2.82,broken clouds,0,0
385,Mariinskiy Posad,RU,2020-12-09 08:56:04,56.12,47.72,19.4,57,0,6.71,clear sky,0,0
386,Mana,GF,2020-12-09 08:56:04,5.66,-53.78,76.6,89,67,5.53,broken clouds,0,0
387,Bennettsville,US,2020-12-09 08:56:04,34.62,-79.68,32.0,100,1,1.79,clear sky,0,0
388,Oranjestad,AW,2020-12-09 08:56:04,12.52,-70.03,80.6,78,20,10.29,few clouds,0,0
389,Kavaratti,IN,2020-12-09 08:56:04,10.57,72.64,87.8,79,40,6.93,moderate rain,0,0
390,Eydhafushi,MV,2020-12-09 08:56:04,5.1,73.07,82.98,74,2,10.6,clear sky,0,0
391,Jizan,SA,2020-12-09 08:56:05,17.33,42.67,87.8,66,40,5.82,scattered clouds,0,0
392,Fort Abbas,PK,2020-12-09 08:56:05,29.19,72.85,78.91,25,93,10.4,overcast clouds,0,0
393,Longyan,CN,2020-12-09 08:56:05,25.11,117.02,69.01,58,19,1.99,few clouds,0,0
394,Alexandria,EG,2020-12-09 08:54:51,31.22,29.96,66.2,52,0,6.93,clear sky,0,0
395,Zhigansk,RU,2020-12-09 08:56:06,66.77,123.37,-34.94,82,2,7.49,clear sky,0,0
396,Teofilo Otoni,BR,2020-12-09 08:56:06,-17.86,-41.51,70.09,92,21,1.7,few clouds,0,0
397,Gopalpur,IN,2020-12-09 08:56:06,19.27,84.92,80.78,45,0,7.52,clear sky,0,0
398,Kalmunai,LK,2020-12-09 08:56:06,7.42,81.82,82.78,75,23,9.28,light rain,0,0
399,Waingapu,ID,2020-12-09 08:56:07,-9.66,120.26,84.78,72,100,13.02,overcast clouds,0,0
400,Padang,ID,2020-12-09 08:54:57,-0.95,100.35,84.63,66,46,3.74,scattered clouds,0,0
401,Severnyy,RU,2020-12-09 08:56:07,50.68,36.55,24.8,53,0,13.42,clear sky,0,0
402,Pundaguitan,PH,2020-12-09 08:56:07,6.37,126.17,83.93,72,38,8.48,scattered clouds,0,0
403,Rawah,IQ,2020-12-09 08:56:07,34.48,41.91,63.81,41,0,8.32,clear sky,0,0
404,Tchibanga,GA,2020-12-09 08:56:08,-2.85,11.03,78.8,83,75,2.24,broken clouds,0,0
405,Senador Jose Porfirio,BR,2020-12-09 08:56:08,-2.59,-51.95,73.42,93,64,2.84,broken clouds,0,0
406,Killybegs,IE,2020-12-09 08:56:08,54.63,-8.45,42.8,93,40,9.17,moderate rain,0,0
407,Nguruka,TZ,2020-12-09 08:56:08,-5.11,31.04,81.1,62,46,3.44,light rain,0,0
408,Manado,ID,2020-12-09 08:54:25,1.49,124.85,86.0,74,40,3.36,light rain,0,0
409,Tayturka,RU,2020-12-09 08:56:09,52.87,103.46,8.91,91,98,5.46,overcast clouds,0,0
410,Chakwal,PK,2020-12-09 08:56:09,32.93,72.86,60.8,77,75,11.41,haze,0,0
411,Vao,NC,2020-12-09 08:56:09,-22.67,167.48,77.68,90,7,15.12,clear sky,0,0
412,North Bend,US,2020-12-09 08:56:09,43.41,-124.22,52.0,100,90,11.41,mist,0,0
413,Rumonge,BI,2020-12-09 08:56:10,-3.97,29.44,81.66,58,39,2.55,light rain,0,0
414,Vilhena,BR,2020-12-09 08:56:10,-12.74,-60.15,68.47,87,93,2.35,overcast clouds,0,0
415,Emba,KZ,2020-12-09 08:56:10,48.83,58.14,15.8,95,61,2.91,broken clouds,0,0
416,Esperance,AU,2020-12-09 08:56:10,-33.87,121.9,71.6,73,40,19.46,light rain,0,0
417,Jinxiang,CN,2020-12-09 08:56:11,27.43,120.61,59.14,75,95,9.75,overcast clouds,0,0
418,Perene,PE,2020-12-09 08:56:11,-10.95,-75.23,67.69,73,94,1.28,overcast clouds,0,0
419,Kiruna,SE,2020-12-09 08:56:11,67.86,20.23,30.2,92,97,19.46,light snow,0,0
420,Hay River,CA,2020-12-09 08:56:11,60.82,-115.8,12.2,85,26,2.46,scattered clouds,0,0
421,Saint-Paul,RE,2020-12-09 08:56:11,-21.01,55.27,82.4,61,40,24.16,scattered clouds,0,0
422,Bethanien,NA,2020-12-09 08:56:12,-26.5,17.16,80.78,14,0,2.08,clear sky,0,0
423,Inuvik,CA,2020-12-09 08:56:12,68.35,-133.72,3.2,84,100,9.17,overcast clouds,0,0
424,La Union,PE,2020-12-09 08:56:12,-5.4,-80.75,69.01,78,100,6.71,overcast clouds,0,0
425,Oro Valley,US,2020-12-09 08:56:12,32.39,-110.97,59.0,27,0,1.01,clear sky,0,0
426,Bambanglipuro,ID,2020-12-09 08:56:13,-7.95,110.28,81.97,75,46,17.83,heavy intensity rain,0,0
427,Tazovskiy,RU,2020-12-09 08:56:13,67.47,78.7,-1.5,87,100,15.64,overcast clouds,0,0
428,Isangel,VU,2020-12-09 08:56:13,-19.55,169.27,79.56,83,44,10.56,scattered clouds,0,0
429,Sao Joaquim,BR,2020-12-09 08:56:06,-28.29,-49.93,51.22,100,2,1.16,clear sky,0,0
430,Aykhal,RU,2020-12-09 08:56:13,66.0,111.5,-36.4,65,0,4.47,clear sky,0,0
431,Jimma,ET,2020-12-09 08:56:13,7.67,36.83,78.93,36,95,2.3,overcast clouds,0,0
432,Suclayin,PH,2020-12-09 08:56:14,15.76,121.55,79.65,83,37,5.84,scattered clouds,0,0
433,Praia,CV,2020-12-09 08:56:14,14.92,-23.51,73.4,73,75,11.41,broken clouds,0,0
434,Jiexiu,CN,2020-12-09 08:56:14,37.02,111.91,34.23,79,42,8.55,scattered clouds,0,0
435,Ippy,CF,2020-12-09 08:56:15,6.27,21.22,90.84,16,64,8.59,broken clouds,0,0
436,Rawson,AR,2020-12-09 08:52:43,-43.3,-65.1,60.66,43,0,22.84,clear sky,0,0
437,Saint-Leu,RE,2020-12-09 08:56:15,-21.15,55.28,78.8,69,75,27.51,broken clouds,0,0
438,Villa Maria,AR,2020-12-09 08:51:39,-32.41,-63.24,66.99,75,0,4.0,clear sky,0,0
439,Port Augusta,AU,2020-12-09 08:56:15,-32.5,137.77,82.4,21,67,13.87,broken clouds,0,0
440,Vostok,RU,2020-12-09 08:56:16,46.49,135.88,4.05,94,31,4.68,scattered clouds,0,0
441,Pemberton,CA,2020-12-09 08:56:16,50.32,-122.8,39.99,95,98,1.66,overcast clouds,0,0
442,Belyy Yar,RU,2020-12-09 08:56:16,53.6,91.39,14.0,61,99,4.47,overcast clouds,0,0
443,Acari,PE,2020-12-09 08:56:16,-15.43,-74.62,66.69,72,97,3.09,overcast clouds,0,0
444,Belmonte,BR,2020-12-09 08:56:16,-15.86,-38.88,75.2,83,75,4.7,broken clouds,0,0
445,Hofn,IS,2020-12-09 08:56:17,64.25,-15.21,33.8,80,90,10.29,light snow,0,0
446,Mezen,RU,2020-12-09 08:56:17,65.85,44.24,27.21,96,100,9.26,overcast clouds,0,0
447,Mariana,BR,2020-12-09 08:56:17,-20.38,-43.42,67.69,88,100,0.58,heavy intensity rain,0,0
448,Saint-Augustin,CA,2020-12-09 08:56:17,51.23,-58.65,35.35,92,100,15.5,overcast clouds,0,0
449,Casambalangan,PH,2020-12-09 08:56:18,18.38,122.13,78.4,88,85,10.2,overcast clouds,0,0
450,Shirokiy,RU,2020-12-09 08:56:18,49.76,129.52,6.57,92,65,4.52,broken clouds,0,0
451,Kununurra,AU,2020-12-09 08:56:18,-15.77,128.73,91.4,55,91,20.8,overcast clouds,0,0
452,Iberia,US,2020-12-09 08:56:18,29.95,-91.75,48.2,100,1,3.36,clear sky,0,0
453,Togur,RU,2020-12-09 08:56:18,58.36,82.83,1.62,93,98,5.12,overcast clouds,0,0
454,Zyryanka,RU,2020-12-09 08:56:19,65.75,150.85,-25.24,84,98,0.87,overcast clouds,0,0
455,Teguise,ES,2020-12-09 08:56:19,29.06,-13.56,62.6,82,40,8.05,scattered clouds,0,0
456,Ibra,OM,2020-12-09 08:56:19,22.69,58.53,79.48,26,0,4.85,clear sky,0,0
457,Inongo,CD,2020-12-09 08:56:19,-1.95,18.27,75.87,83,100,5.86,overcast clouds,0,0
458,Manono,CD,2020-12-09 08:56:20,-7.3,27.42,83.79,70,91,3.33,light rain,0,0
459,Krasnozatonskiy,RU,2020-12-09 08:56:20,61.68,50.98,8.6,84,0,4.47,clear sky,0,0
460,Zabid,YE,2020-12-09 08:56:20,14.2,43.32,86.92,49,78,7.65,broken clouds,0,0
461,Lambarene,GA,2020-12-09 08:56:20,-0.7,10.24,80.6,83,75,1.92,broken clouds,0,0
462,Saint Anthony,US,2020-12-09 08:56:21,45.02,-93.22,34.0,89,1,4.0,clear sky,0,0
463,Jatai,BR,2020-12-09 08:56:21,-17.88,-51.71,67.28,90,14,1.81,few clouds,0,0
464,Carutapera,BR,2020-12-09 08:56:21,-1.2,-46.02,78.73,81,100,7.96,heavy intensity rain,0,0
465,Olafsvik,IS,2020-12-09 08:56:21,64.89,-23.71,33.28,92,100,14.27,overcast clouds,0,0
466,Manggar,ID,2020-12-09 08:56:21,-2.88,108.27,82.54,76,100,12.01,overcast clouds,0,0
467,Narsipatnam,IN,2020-12-09 08:53:09,17.67,82.62,84.2,45,0,6.93,haze,0,0
468,Clyde River,CA,2020-12-09 08:56:22,70.47,-68.59,6.8,92,90,3.36,light snow,0,0
469,Prainha,BR,2020-12-09 08:56:22,-1.8,-53.48,72.86,96,21,2.71,few clouds,0,0
470,Uarini,BR,2020-12-09 08:56:22,-2.99,-65.11,72.45,97,55,0.98,broken clouds,0,0
471,Winnemucca,US,2020-12-09 08:56:22,40.97,-117.74,14.0,72,1,3.36,clear sky,0,0
472,Am Timan,TD,2020-12-09 08:56:22,11.03,20.28,92.43,12,56,12.46,broken clouds,0,0
473,Ferkessedougou,CI,2020-12-09 08:56:23,9.6,-5.2,84.25,41,0,2.75,clear sky,0,0
474,Carupano,VE,2020-12-09 08:56:23,10.67,-63.26,76.28,86,36,6.29,scattered clouds,0,0
475,Mogadishu,SO,2020-12-09 08:53:53,2.04,45.34,86.0,58,75,16.11,broken clouds,0,0
476,Magan,ES,2020-12-09 08:56:23,39.97,-3.93,42.01,80,0,9.17,clear sky,0,0
477,Sao Jose Da Coroa Grande,BR,2020-12-09 08:56:23,-8.9,-35.15,77.79,77,19,9.35,few clouds,0,0
478,Teya,RU,2020-12-09 08:56:24,60.38,92.63,-16.85,85,100,3.04,overcast clouds,0,0
479,Barsovo,RU,2020-12-09 08:56:24,61.17,73.17,21.2,100,75,8.95,light shower snow,0,0
480,Ifanadiana,MG,2020-12-09 08:56:24,-21.3,47.63,75.38,65,88,4.03,overcast clouds,0,0
481,Klaksvik,FO,2020-12-09 08:56:24,62.23,-6.59,44.6,87,97,21.92,overcast clouds,0,0
482,Marana,US,2020-12-09 08:56:24,32.44,-111.23,61.0,19,1,4.7,clear sky,0,0
483,Itaituba,BR,2020-12-09 08:56:25,-4.28,-55.98,72.3,95,14,0.83,moderate rain,0,0
484,Axim,GH,2020-12-09 08:56:25,4.87,-2.24,81.91,77,65,7.58,broken clouds,0,0
485,Bowen,AU,2020-12-09 08:56:25,-20.02,148.23,80.6,74,1,16.11,light rain,0,0
486,Baykit,RU,2020-12-09 08:56:25,61.67,96.37,-15.7,83,92,2.66,overcast clouds,0,0
487,San Jose,US,2020-12-09 08:53:38,37.34,-121.89,54.0,49,40,3.36,scattered clouds,0,0
488,Wattegama,LK,2020-12-09 08:56:26,6.8,81.48,87.8,66,40,8.05,scattered clouds,0,0
489,Brokopondo,SR,2020-12-09 08:56:26,4.75,-55.17,75.0,89,91,5.37,overcast clouds,0,0
490,Puerto Baquerizo Moreno,EC,2020-12-09 08:52:24,-0.9,-89.6,71.53,89,46,10.71,scattered clouds,0,0
491,Petropavlovsk-Kamchatskiy,RU,2020-12-09 08:56:26,53.05,158.65,8.6,65,79,6.71,broken clouds,0,0
492,Moindou,NC,2020-12-09 08:56:27,-21.69,165.68,80.6,83,0,3.36,clear sky,0,0
493,Palanas,PH,2020-12-09 08:56:27,12.15,123.92,79.9,85,100,15.39,moderate rain,0,0
494,Hit,IQ,2020-12-09 08:56:27,33.64,42.83,65.53,45,0,9.15,clear sky,0,0
495,Tyazhinskiy,RU,2020-12-09 08:56:27,56.12,88.52,-3.69,91,72,7.87,broken clouds,0,0
496,Smithers,CA,2020-12-09 08:56:27,54.78,-127.17,24.8,92,75,4.7,fog,0,0
497,Turukhansk,RU,2020-12-09 08:56:28,65.82,87.98,-29.18,84,94,4.88,overcast clouds,0,0
498,Morros,BR,2020-12-09 08:56:28,-9.45,-46.3,71.13,86,65,0.65,light rain,0,0
499,Chiang Khong,TH,2020-12-09 08:56:28,20.26,100.4,80.6,51,20,4.7,few clouds,0,0
500,Neryungri,RU,2020-12-09 08:56:28,56.67,124.65,-7.87,87,90,3.89,overcast clouds,0,0
